,id,date,title,content
70,co********,2019.07.29,자전거 신규 설치,숭례문(남대문) 주변에 거치대가없습니다.상공회의소 부근에 설치 해주시면감사하겠습니다.
71,tp*******,2019.07.29,업뎃후 현재위치 오류,아이폰이구요. 업데이트 하고나서 현재위치가 예전처럼 잘 안잡힙니다.
72,ru****,2019.07.29,QR코드,QR코드  바뀌고나서 후레쉬 기능이 없어졌네요야간에 QR코드  어떻게 찍으라고요?
73,pu****,2019.07.29,따릉이 사용이력 기록시 거리 오류,무엇이 문제인지는 모르겠지만 제목 그대로 거리 기록이 실제거리와 몇배 차이나게 기록될때가 생각보다 자주 있습니다. 해결방안 없을까요?
74,ca*****,2019.07.29,"""잠금장치를 분리해 주세요"" 후 잠금장치가 분리되지 않는 경우가 많습니다","""잠금장치를 분리해 주세요"" 후 잠금장치가 분리되지 않는 경우가 많습니다"
75,ky*****,2019.07.29,반납오류,대방역 6번출구에서 대여하고 시범아파트 정류장에 연결반납했는데 통신장애라면서 반납이 안되었어요   따릉이번호는 SPB-02823입니다. 12번 거치대에 반납했습니다 처리부탁드립니다.
76,dl******,2019.07.29,대여자전거 선점 문제,대여소에 자전거가 여러대 있는데도 대여소에 오지 않은 사람들이 지하철 등에서 미리 대여를 해 두어 정작 대여소에 있는 사람들은 대여를 못하는 일이 빈번합니다대여 해 놓고 1분이내에 빌리는것의 시간을 줄이고 현재 위치와 대여소 위치의 거리를 계산해 특정 거리 이내 일때만 대여가능해야 할거 같습니다
77,ch*******,2019.07.29,QR 코드 에 플래시가 왜 없었어요,QR 코드 에 플래시가 왜 없었어요
78,sk********,2019.07.29,반납오류,2102 봉림교 교통섬 정거장에 따릉이 거치대가 꽉 차여 연결거치를 하였는데 반납이 안되었습니다. 따릉이 번호 14099입니다. 처리 부탁드립니다.
79,ox*******,2019.07.28,야간 QR코드인식 문제,평소 잘사용하던 QR코드 인식 메뉴에서야간에 사용하는 휴대폰 플래쉬 (조명) 기능이 안됨따라서 야간에 QR코드 기능 사용못함또한 휴대폰라이트 기능도 못하용함확인바랍니다
80,pa*******,2019.07.28,환승 마일리지 사용 불가,환승 마일리지가 5900포인트 쌓였는데 사용할수가 없습니다. 빠른 해결 부탁드립니다.
81,hy********,2019.07.28,간편결제 확대등,페이코 이외의 간편결제 서비스 확대 또는 적어도 인증1회나 자주쓰는카드 등록을통해 결제프로세스가 간편해졌으면 좋겠습니다
82,ki*******,2019.07.28,시계 찾습니다.(2221.하나은행 방배동지점 앞),2221.하나은행 방배동지점 앞10번 거치대 따릉이 앞 바구리에서 시계 보신 분 있으세요.중요한 시계입니다. 찾습니다.
83,ia******,2019.07.28,1297 대여소 반납오류,"1297, 석촌호수쪽 자전거 두 대 반납했고 자전거 화면에서 반납완료 되었다는 창이 떠서 집에 귀가했는데 앱에는 연체 되었다고 떠 있네요. 처리 부탁드립니다. 심야라서 전화 받는 곳이 없어 이쪽으로 남깁니다"
84,hi******,2019.07.28,1175번 대여소 반납 오류,정상반납했는데 반납처리가안되네요.콜센터 30분 대기해도 통화가 안돼 여기다 남깁니다.최근 일주일간 두번 이런 장애가 발생하는데 너무 짜증나네요.
85,jd*****,2019.07.28,통신의 장애가 있습니다.,제가 12시 52분에 군자역 7번 출구 앞에서 자전거 대여를 했는데 비밀번호를 누르고 짐을 자전거 바구니 넣고 전원을 다시 눌렀는데 통신의 장애가 떴다고  뜨고 오른쪽에 있는 자전거 핀이 빠지지 않아 계속 대여 시간은 흘러가고 반납이 안 되어 이렇게 글을 씁니다. 추가 과금 안 나오도록 좀 부탁드리겠습니다.
86,qw******,2019.07.28,대여소 앞에 공기주입기 있었으면,따릉이 대여소 앞에 고정식 공기 주입기 시설을 설치하여 앞으로는 간단한 정비 타이어공기압 부족은 이용자가 스스로 해결 할 수 있었으면... 따릉이 관리하시는 분이나 시민이나 서로 편하고 좋을거 같습니다~~
87,ch******,2019.07.27,아파트 앞 따릉이 소음 너무 심합니다. ,"안녕하세요 송파구에 거주하는 시민입니다. 자전거를 자주 애용하는 사람으로서 따릉이를 대여하고 자유롭게 탈 수 있는 정책은 매우 좋습니다. 하지만 현재 제가 사는 곳은 송파두산위브 아파트 인데 바로 맞은편에 따릉이 대여소가 있습니다. 1282. 송파소방서 맞은편 (성내4교) 입니다. 새벽,아침일찍, 주말 내내 자전거를 이용하는 시민이 많습니다. 이용하는건 관계가 없습니다. 다만 대여시 띠링, 하는 알람음이 너무 큽니다. 너무 커서 아침을 자다가도 소리에 깨기 일 수 입니다. 여름이라 더워서 창문을 열어 놓고 자기 때문에 문을 닫을 수도 없습니다. 따라서 이 알람음을 없애주시던지 아니면 낮춰주시던지 해주셨으면 좋겠습니다. 시도때도 없이 자전거 빌리는 알람음 때문에 불편이 이만 저만이 아닙니다. 빠른 시일내에 소음 개선 해주셨으면 좋겠습니다. 감사합니다."
88,jh*****,2019.07.27,2만번대 자전거 오른쪽 잠금장치가 한번에 안 풀리는 경우가 많네요,"대여소에서 빌릴때도, 반납하고 재대여 할때도 오른쪽 잠금장치가 한번에 안 풀릴때가 많습니다특히 2만번대 자전거들이요자전가 자체에 오류가 있는건가요조속히 해결 바랍니다"
89,Qk*****,2019.07.27,오늘. 처음  이용하고. 감사의 글 올려봅니다. ,자전거를 신랑과 함께  타고  즐거운 하이킹을 했어요.  자전거도 좋고 도로도 잘 정비되어 있어  정말  감사하게 이용했답니다.  이렇게 준비 해 주신분들께 감사드립니다.    자전거가 노후되지 않도록 비바람을 피할수 있는곳에 거치대가 있으면 체인도 녹이 슬지 않을까 하는 생각입니다. 관리해주시는 모든분들께. 감사드립니다.
90,cw*****,2019.07.27,거치대(대여소)가 아닌곳에 묶어두는 사례가 많아요,대여한 따릉이를 반납하지 않고 해당자전거에 거치대가 만차일 경우 와이어를 뽑아 연결하여 걸어두는 기능을 악용하여 해당 자전거를 아무곳이나  세워두고 사용하는 사례가 많습니다. 다른 자전거에 연결해야만 반납이 되거나 거치대에 추가로 연결할수맀는 와이어만 따로 제작 하는등  대책이 필요합니다. 거치대까지 가서도 자전거가 없어서 사용하지 못하는 사람들도 많은데 몇몇 이기적인 사람들 때문에 따릉이의 취지가 무색해집니다 빠르게 조치해주세요
91,km****,2019.07.27,앱에서 보여지는 자전거 개수,"장애신고가 된 자전거는 찾을 수 없습니다.그런데 목록에서 그것까지 개수로 보여져서 막상 현장방문을 허탈하게 하곤 합니다..고장등록 된 자전거는 이용할 수 없는 것이니 개수에 보여지지 않게 부탁드립니다.더불어 현재 고장신고 된 자전거에 모르고 연결거치로 반납한 다른 자전거들은 이용할 수 없게 되어버리는데, 고장자전거 까지만 대여가 안 되고 고장자전거 뒤에 거치한 정상 자전거들은 이용이 되게 시스템 개편을 부탁드립니다.자전거 개수가 부족하지만 그래도 항상 감사드리며 이용하고 있습니다.수고에 감사드립니다"
92,ta*****,2019.07.27,안장 엄청 높은건 어떻게 찾나요?,높이가 8까지 밖에 없어서 낮은거 타니까 무릎이 아작 나는거 같은데 서울시에서 치료비지원 해주나요?
93,yo******,2019.07.27,퇴근 시간 따릉이가 씨가 마릅니다!,특히 여의도 지역은 따릉이가 퇴근시간이면 씨가 마릅니다!대여서 추가 또는 원활한 따릉이 추가가 절실합니다!
94,wn****,2019.07.27,예약 기능을 악용하는 사람이 있습니다 부디 대응책을 마련해주세요,저는 비오던 날 비가 그친 틈에 따릉이를 대여하려 했습니다. 하지만 비를 맞아서인지 의문스러운 통신 오류에 대여를 하지 못한체 오류를 고쳐보려 곳곳에 물기를 닦고 오래 기다린 끝에 오류가 해결 되었습니다. 다른 따릉이 기기들도 통신 오류가 있는지 많은 분들이 대여를 못한체 대여를 포기하시고 가시는 분들도 많았습니다 단 한사람만 빼고요 이분은 계속 제 옆에 서 있었고 저는 그것을 대수롭지 않게 여겼습니다 그 분은 제 바로 옆에서 오류가 풀어지는 순간 따릉이 주차대에 있는 번호를 보더니 예약을 걸어 잠금을 걸어 버렸습니다 계속 이 짓을 노리고 있었는지 엄청난 속도로 예약을 하시더라구요 따릉이는 잠금이 걸렸고 저는 이런 일을 처음 겪는지라 순간 멍해진채로 아무말도 못하고 제 시간과 노력을 도둑 맞았습니다. 통신 오류가 있던 기기라 미리 예약하는게 불가능했을 텐데 어찌 그리 당당히 미리 예약했다고 거짓말을 치는지 옆에서 주차대 번호에 눈 굴리면서 빠른 손가락 터치를 하는 것 까지 봤는데 말입니다... 부탁드립니다 공무원님들이 힘들게 사용자의 편의를 의해 고안하신 기능들을 악용하지 못하게 부디 대응책을 마련해주세요 간절히 부탁드립니다
95,fo******,2019.07.26,저전거가 있는데 0건으로 떠서 빌릴 수 없습니다,예전부터 봤는데 한 번호 대여소 예를 들면 10번에 여러대가 걸려있으면 그 대여소 번호에 원래 보관되어 있는 자전거는 인식이 안된채로 못빌리게 되어 있네요그 자전거에 연결되서 반납되어 있었던 자전거가 빌릴 수 있게 인식되어 있고 그게 빌려가지면 원래 걸려있던 자전거는 남아있는데도 어플에는 0건으로 있습니다자전거들이 있는데도 다른분들도 그렇고 빌려가질 수 없으며 대여소 번호에 있는 코드를 인식시켜봐도 빌릴 수 없다고 나옵니다 개선 요청바랍니다감사합니다
96,pr*******,2019.07.26,왕십리 주변,항상 왕십리 주변에 자전거 수가 부족해요 ㅜㅜ 추가배치 눌러도 안오고요 꼭 늘려주세여
97,ka********,2019.07.26,환불해주세요 ,정기권구매 했는데 쓰려는데 너무 복잡해서 못해먹겠네요 환불 언제쯤 되죠??
98,fl********,2019.07.26,너무 불편 합니다 시정 해 주세요,이용할 때 마다 매번 신용카드 꺼내서 일일히 번호 적고 인증까지 받아야 하는거 너무 불편해요전에는 카카오머니로 쉽게 했었는데 왜 없앴는지. 교통카드는 대부분 신용카드로 쓰는데 이것때문에 교통카드를 또 사기도 번거롭구요. 핸드폰 소액결제도 전화사기가 너무 많아서 막아놌은 상태예요. 즐겨찾는 따릉이를 좀 간편하게 이용하고 싶어요. 그리고 고장난 자전거가 있으면먼저 본 사람이 그 부분에 스티커를 붙여두어 표시해 둘 수 있음 좋겠어요. 고장난 자전거는 대여를 할 수 없게 하든지 보관소를 분리 해 두던지..  좋은 제도인데 잘 활용 될 수있음 좋겠네요
99,ma*****,2019.07.25,따릉이 도난 당할뻔 했어요.,쇼핑한다고 은평구 수색동 이마트 앞에 묶어두고 쇼핑하고 나왔는데 밤 11시에 어떤 아저씨께서 안장에 물기를닦고 계신거에요.전 비가 좀 와서 고장날까봐 닦아주시는 줄알고 고맙다고 인사드리려고 가는데자전거 화면이 좀 이상한거에요.오류표시같은 그리고 제가비번 걸어둔 잠금쇠가 풀려있고 놀라서 얼굴 보니 뒤도 안돌아보고 그 아저씨는 자리를 뜨셨고 너무 늦은 시간이고 주변에 사람도 없어서 따지지 못하고 집에 들어왔어요 ㅠㅠ서울시 자전거라 설마 누가 훔쳐 갈까 했는데잠궈놓은 자전거를 훔치려는 사람이 있을지 몰랐어요.집앞에 거치대에 놓아을땐 반납도 잘되고 했는데그 분이 억지로 잠금쇠풀고 해서 고장나는게 아닌가 걱정 되네요.미수라 잡을수는 없지만 이상한사람이 수색동에 있다고 말씀 드릴려고요.
100,sh******,2019.07.25,공항동 주민센터에 신규 대여소 설치 요청합니다.,공항동 주민센터에 따릉이 대여소 신설 원합니다.이용주민이나 인근 주민들의 가벼운 이동을 위해 대여소를 만들어 주시면 편리할 것으로 생각됩니다.주변 환경이나 주민 편의를 위해 적극 검토해 주시면 감사하겠습니다.
