,name,date,score,comment
1754,므느으르,02/04/2019,1," 결제모듈이 무거워 무게중심이 앞으로 쏠려잇어서 매우 위험합니다! 요새 집주변에 킥고잉 킥보드가 많이 돌아다니길래 한번 시험삼아 타봤는데 두번째에 바로 사고났습니다. 제가 동일 모델(샤오미 미지아 2 혹은 M365) 를 2년동안 500여 km를 탔는데 조작상 아무런 문제없이 무사고로 잘 탔습니다. 정말정말 다행히 롱패딩을 입고있어 크게 다치지는 않았습니다(무릎과 골반에 찰과상 살짝, 허리살짝 아픔-경과지켜보는중). 내리막길에서 악셀 살짝만 밟아도 브레이크가 제대로 듣지않는데다가 무게중심이 앞으로 쏠려잇어서 시속 15키로미터 정도에서 ...전체 리뷰결제모듈이 무거워 무게중심이 앞으로 쏠려잇어서 매우 위험합니다! 요새 집주변에 킥고잉 킥보드가 많이 돌아다니길래 한번 시험삼아 타봤는데 두번째에 바로 사고났습니다. 제가 동일 모델(샤오미 미지아 2 혹은 M365) 를 2년동안 500여 km를 탔는데 조작상 아무런 문제없이 무사고로 잘 탔습니다. 정말정말 다행히 롱패딩을 입고있어 크게 다치지는 않았습니다(무릎과 골반에 찰과상 살짝, 허리살짝 아픔-경과지켜보는중). 내리막길에서 악셀 살짝만 밟아도 브레이크가 제대로 듣지않는데다가 무게중심이 앞으로 쏠려잇어서 시속 15키로미터 정도에서 핸들 놓치고 완전 전복(?)되었습니다. 킥보드 모델을 바꾸던지 운전자들에게 공지를 더하든지 해야합니다. 국내법규상 그리고 모델 특성상 시속 25km까지밖에 못나가는데 15만 넘어가도 핸들조작이 매우 어렵고 초보자들에게는 더더욱 위험합니다."
1713,김용혁,03/04/2019,1, 빌려지지가 않아요 이거타러 판교까지 왔는디 시간만 낭비했어요....
1092,김정수,03/04/2019,2, CS가 좀 아쉽네요ㅠ 목요일에 기기 불량으로 사고날 뻔하여 신고접수를 넣었더니 10분 쿠폰(사용기한 3일..)1개를 주더라구요. 대응도 형식적이고 대부분의 유저가 직장인임을 생각하면 참으로 아쉽습니다. 스타트업일수록 고객 대응에 더 힘써야되지 않나 싶습니다!
1815,ikhee choi,04/04/2019,1, 운전면허증 등록했더니 유효하지 않은 면허증이라며 반려. 등록하기 귀찮아서 삭제.
1655,윤성태,05/04/2019,1, 킥보드를 인도에 가로로 주차하는 저의는 뭡니까? 분명히 경고드립니다 진로방해 안돼도록 주차하세요~
1171,최수성,07/04/2019,1, 퀵보드 대여하러 갔더니 없고 다른데 갔더니 또 없고... 나한테 왜이러는건지
1164,Taeyun Kim,08/04/2019,1, 무슨 6일동안이나 운전면허 인증진행중입니까 ;;;
1094,jooho lee,08/04/2019,4, 홍대 경의중앙선근처에 좀 나둬주세요
1827,John,12/04/2019,1, 문재앙 탄핵!! 좌파들을 집단학살하자!!
1393,다이제,15/04/2019,1, 한 50번정도 인식시켰는데 1번되네요 좀 이상해요
843,Jae hoon Jeong,15/04/2019,4, 사용시간에 좀더늘어났으면해요ㅜㅠ
127,김트루와핑핑이,17/04/2019,5, 세상 좋아졌다는 것을 새삼 느끼게 되네요.. 먼 거리를 빠르게 다녀왔습니다. 보급화가 빨리 되어 더 저렴해졌으면 좋겠어요 ㅎㅎ
1647,I Park,18/04/2019,1, 매번 인식안되서 이용 불가
469,Hokwon Ha,19/04/2019,1, GPS 제대로 작동하는거 맞아요?? 한참 찾아헤매다가 결국 시간만 버렸군요. 덕분에 회사지각 잘했습니다. 감사합니다.
1609,동훈이,19/04/2019,1, 블루투스 끊기면 끝남 운행중 갑자기 꺼지면 다치겠음
2135,이민주,21/04/2019,2, 더 많은지역에서 이용할 수 있으면 좋겠습니다 :)
2132,이미애,21/04/2019,5, GPS 잘안맞는거 빼곤 다좋아요 포켓몬고같아요ㅜㅜ 예약제 같은것도 있음 좋을듯요ㅎㅎ
1045,carry jim,22/04/2019,5, 여기 취업하고 싶어요 ㅠㅠ 개좋음
1816,Hye Jung Han,23/04/2019,1, 찾으러 갔는데 스쿠터 없는 경우 몇 번 겪으니 안 쓰게 됩니다.
78,누알공,23/04/2019,4, 오늘(190423) gfc에서 6시넘어서 마지막으로 탄 사람누구죠? 건물 안에다가 주차를 해놓은거같던데 찾을수가없더라구요 건물이 1층도 아니라 찾을수도없고 그사람 정지시켜주세요
903,이정열,23/04/2019,4, 속도도좋고 위치도 괜찮은데 연희동도 열어주세영
162,Dominic Kim,23/04/2019,5," 요새 택시비 기본 4천원인데, 킥고잉은 훌륭한 대체재임...근데 도곡역하고 대치역도 좀 서비스 해주세요....더 많이 사용하고 싶어요...."
2133,asdf asdf,24/04/2019,1, 개비싸
17,김요한,24/04/2019,2, 정말 좋고 잘 이용하고 있었어요. 그런데 최근들어 계속 주행중에 연결이 끊어지면서 결제를 몇번씩 하는 경우가 생기네요;; 천원 이천원이 그렇게 아깝다기보다 갑자기 속력이 줄어서 사고가 날 뻔도 하고 시간이 계속 지체되고 하니까 짜증나네요;; 개선부탁드려요
380,Sohyun Lee,24/04/2019,5, 잠실 바로옆 풍납동까지좀 쓸수 있게 해주세요 ㅠㅠ 잠실 그 부근만 사용하게 하면 이용가능구역에 너무 좁아요
1637,hj S,25/04/2019,1, 이용지역은 언제확대되나요
1234,JH Guitar,26/04/2019,1, 킥보드 숨겨놓고 지혼자 쓰는인간들 제제좀 해라 ㅡㅡ 막상 위치 가보면 킥보드 없어서 허탕치면 ㄹㅇ 쓰기싫다
1398,화이팅정팀장,26/04/2019,2," 빌릴수만 있으면 편하지만 연결오류, gps 위치 부정확, 삼성역부근인데 없고,, 2번 연속 20분 이상 찾다가 찾아도 연결오류당하고 나니 이제 못 쓰겠다 솔직히"
2130,조병규,26/04/2019,5, 요금만좀ㅠ 기본료 10분에 천원이면 좋겠어요
1453,Jun Hwang,29/04/2019,1, 회원가입이 안되는데 이용을 어떻게해요
16,bart simpson,29/04/2019,2, 가끔이용.편하고좋긴함.잦은고장.결제만되고먹통.메일보내도응답절대안함.배터리낮으면평지도간신히감.배터리없는거탔다가경사도거의없는언덕에서돈은돈대로주고발로구르고감.이런거공지를해야하는데설명도없슴.●골목위치에킥보드없는경우허다함●(숨겨놓는양x치많음).찾다시간다보냄.골목에뜨는건찾아다니지마시길.결제시간기준모호함.오류로블루투스끊기는경우허다함.결제는되버림.혹시나해서다시이용하면오류뜨고.결제되길반복함.문의.질문.건의해도응답안함.메일읽음으로떠도생깜.문의전화도없슴.대놓고생까겠다는의미임? 결론....타다오류나서결제만되고작동안될까바 그이후부터절대이용안함. 가끔타고다...전체 리뷰가끔이용.편하고좋긴함.잦은고장.결제만되고먹통.메일보내도응답절대안함.배터리낮으면평지도간신히감.배터리없는거탔다가경사도거의없는언덕에서돈은돈대로주고발로구르고감.이런거공지를해야하는데설명도없슴.●골목위치에킥보드없는경우허다함●(숨겨놓는양x치많음).찾다시간다보냄.골목에뜨는건찾아다니지마시길.결제시간기준모호함.오류로블루투스끊기는경우허다함.결제는되버림.혹시나해서다시이용하면오류뜨고.결제되길반복함.문의.질문.건의해도응답안함.메일읽음으로떠도생깜.문의전화도없슴.대놓고생까겠다는의미임? 결론....타다오류나서결제만되고작동안될까바 그이후부터절대이용안함. 가끔타고다녀서편했는데... 위의이유들로열받아하나사버림.
1472,영변,30/04/2019,3, 판교역 범위 넓혀주세요
670,Herman Herb,01/05/2019,4, 사용하기 좋은 앱이네요. 요금은 다소 시간 대비 비싸다고 느껴지는데 서울시 환승요금체계에 연계가능하다면 더 편리하겠네요.
258,최상용,02/05/2019,1, 오늘 겪어서 소름돋아서 리뷰까지 씀 주행중에 갑자기 운행이 종료되었다고 뜨더니 킥보드가 멈춰버림... 오르막에서 천천히 가고있어서 발디디고 살았지 평지나 내리막이었으면 리뷰도 못남겼겠네요... 주행이 불가능한 제품이라며 다시 주행도 못하고 걸어가다 버스타고 출근했습니다. 주행할 때 조심은 하셔야할것같네요.
495,장현철,02/05/2019,1, 결제시 오류나고 서비스 알림음이 안나서 그냥지나쳤는데 1450시간 사용되어 15만원되는돈이 자동결제되었습니다. 이 부분 답변주세요. CS센터 번호도 없네요
1085,SoulFree,02/05/2019,1, 아직 이용 못해봤네요.. 서비스 지역을 좀 더 넓혀줬으면 합니다~
838,mi-young lim,03/05/2019,5, 고고나 씽씽보다 훨씬 안정적이네요. 자주이용할듯요~~
504,서정,04/05/2019,1, 탈려고 열심히 뛰어갔는데 없어져있고 또 뛰어가니까 배터리 다 돼서 못탄다하고.. 찜하기 기능이라도 만들어주세요 먼저 간 사람이 있는지라도 알게ㅠㅠ
70,Beom jun Kang,05/05/2019,3, 길가에 자주보여서 호기심에 오늘 처음 이용해보았습니다. (압구정>삼성까지 이동) 기존에 타던 킥보드가 있어서 익숙하게 금방적응이 되었습니다만 핸들이 너무 가볍더군요. 그래서 미숙한사람에겐 위험할 가능성이 좀 있어요. 근데 문제는 반납이 잘 안되더라구요. GPS인식은 되고는 있는데 파킹지점에 도착해서 종료하기 눌러도 반응이 없었다가 고장신고하기? 그 쪽으로 어찌어찌하다 반납하겠습니까가 떠서 겨우 했네요. 1분당 100원으로 산정하는 것 같은데 따릉이 이용대비 가격이 조금 비싼 것 같습니다. 50원정도이거나 정기권을 도입하면 좀 더 많...전체 리뷰길가에 자주보여서 호기심에 오늘 처음 이용해보았습니다. (압구정>삼성까지 이동) 기존에 타던 킥보드가 있어서 익숙하게 금방적응이 되었습니다만 핸들이 너무 가볍더군요. 그래서 미숙한사람에겐 위험할 가능성이 좀 있어요. 근데 문제는 반납이 잘 안되더라구요. GPS인식은 되고는 있는데 파킹지점에 도착해서 종료하기 눌러도 반응이 없었다가 고장신고하기? 그 쪽으로 어찌어찌하다 반납하겠습니까가 떠서 겨우 했네요. 1분당 100원으로 산정하는 것 같은데 따릉이 이용대비 가격이 조금 비싼 것 같습니다. 50원정도이거나 정기권을 도입하면 좀 더 많은사람들이 이용하지 않을까하네요. 우선 반납문제해결이 시급해보입니다.
995,heeyoung hong,06/05/2019,1, 한 번 써볼까했더니만 인증 절차에서 멈추고 먹통돼서 삭제합니다. 으휴.
420,kyungmi baik,06/05/2019,3, 대체 왜 숨겨놓는거지? 하고 열받아했는데 편의점에 뭐사러 간사이 자동 종료되고 누가 타고가는거보고 깜놀 일단 숨겨놓는사용자들좀 못쓰게해주세요 진짜 비매너 그리고 기능좀 제대로 해주세요 편의점 1분만에 종료라니
951,이보라,07/05/2019,1, 회원가입만 했는데 왜 1천원이 결제되는거예요?
1694,현민정TV,07/05/2019,1, 인증이 안됨
1362,유승용,07/05/2019,2, 충전은 어디서 해요 충전 해놯야지 겠어요
76,419flyboy,08/05/2019,1, 앱 관리좀 하세요 진짜 짜증나게. 오늘아침에는 킥고잉 앱 안돼서 사람들 나란히 서서 로그인 다시하고 별짓 다하다가 포기하고 다들 걸어감. 대중교통처럼 시간맞춰서 쓰는사람들은 이렇게 앱 오류 뜨면 걍 회사 늦는거라고요; 지금 몇번짼지도 모르겠고 손잡이에 더라운거 묻어있어서 걍 내 킥보드를 사려고함. 매일타실분들은 이거 비추천합니다
1750,sy j,08/05/2019,1, 대체 운전면허증 등록을 몇번이나 반복해서 한 줄 모르겠네요. 매번 탈때마다 하라고 뜨는데 정말 짜증 납니다. 좋은 서비스 시작했으면 서버 오류 관리도 잘해서 편하게 이용할 수 있게 해주시길.
291,김종식,08/05/2019,2, 회원가입 하려고 인증하는 과정중에 다음 화면으로 진행이 되지 않습니다...ㅠㅠ
572,arahansa me,08/05/2019,3, 인증문자만 오고 로그인이 안되요 ㅡ.ㅡ 화면이 멈춥니다
1557,임지용,08/05/2019,3, 다른데보다비싸요
1734,CARIV ETUS,08/05/2019,5, 좋네요. 가끔 찾기어러울때가 있지만 대부분은 지도상의 위치에 있었어요. 자주 사용하고 싶네요.
1455,이우상,09/05/2019,4, 등교길이 빨라졌음
1718,영상남자두두씨,09/05/2019,4, 편한데 GPS문제는 숙제
353,행복행복,09/05/2019,5, 간편하게 이용할 수 있어 좋아요! 마포구 주민으로서 대만족입니다!
775,황종범,09/05/2019,5, 21세기 축지법!! 전국으로 사업확장 가즈아!
1483,이아람,09/05/2019,5, 여태까지 이런 이동수단은 없었다 이건 대중교통인가 혁명인가
2038,전태성,09/05/2019,5, 굳
136,정의한,10/05/2019,1, 짜증나게 퇴근시간에 데이터연결표시만 뱅글뱅글 돌고 인식도안되고 느리고 10분동안씨름하다 겨우 연결된 소리나서 탔는데 타자마자 끊어져서 쿠폰도 날리고 진심 짜증나네요. 덕분이 병원시간도 못맞춰서 날리고 고맙습니다. 서버를 늘리든지 똑바로 관리를 하든지 하세요. 진짜 짜증나네요. 심지어 이거 화단에숨겨져있어서 끄집어내서탔네요 ㅋㅋㅋㅋ
806,김용태,10/05/2019,1, 판교에서 버스탈려다가 아침출근길에 일주일간 실행해본결과 인식절대안됨 매번 늦을뻔한적이 한두번이 아니라서 포기함 버스타세요...
1667,무녁무녁,10/05/2019,1, 오류가 너무많다..
754,김승오,13/05/2019,1, 가끔 자물쇠 되있거나 찾아가도 없는 경우가 있습니다. 한참 걸어서 찾아갔는데 주변에 없으면 진짜 개빡칩니다...
624,박성렬,13/05/2019,2, 좋은데 킥보드를 숨겨놓는사람들에대한 대안이없어요 일부러찾아갔는데 못찾고 헛걸은한경우도많았어요
1676,YONGHO SEO,13/05/2019,2, 2세대 가자
69,Seunghoon Jeong,13/05/2019,3, 기분전환에도 좋고 단거리 이동에 유용함 다만 아직 개선해야할 사항이 많음 주차 구역 외에 주차 되어있는 경우가 너무 많고 심지어 숨겨두고 타는 사람도 있음 무의미한 주차구역 때문에 별로... 물론 패널티가 있으면 사용자는 줄어들 수 있겠지만 해당 문제가 개선되지 않으면 점점 사용빈도는 줄어들 듯 그리고 브레이크 패드의 편차가 있어.. 때때로 위험하다 느낌.. 쏘카 처럼 기기 별 이용 후기를 남길 수 있는 것도 아니라 어떻게 품지 유지가 될지...
148,이영롱,13/05/2019,3, 킥고잉 타고 나서 서울자전거 따릉이 해지했어요. 이용요금 인하가 필요합니다. 유사 서비스인 카카오 전기자전거는 기본료 15분에 1천원 5분에 500원 이더군요.
174,Hoon Dami,13/05/2019,3," 잘 이용하고 있습니다. 다만, 오후 이용시간 확대와 킥보드 위치추적에 대한 정확도는 올리셔야 할 것 같습니다."
