,name,date,score,comment
965,정유용,15/04/2018,1, 그냥 이용하려면 너무 답답해요. 하... 시에서 하는 사업이라지만...  정말 이렇게 까지 불편하고 쓸 수 없게 만들다니... 정말 너무 하네요...ㅠㅠ 이런 댓글도 처음 남기는 듯 하네요...
1012,EJ S,15/04/2018,1, 어플자체가 안들어가져요ㅋㅋㅋㅋㅋㅋ 따릉이 초반에 이용할때도 느렸는대 이젠 아예 안들어가지네요ㅋㅋㅋㅋ
1273,크앙,15/04/2018,2, 앱을 만드려면 좀 제대로 만들지
1282,김병수,15/04/2018,1, 어플진ㅉㅏ발로만드냐
1297,Google 사용자,15/04/2018,1, 앱실행이 너무 느려요
601,쫑쫑잉잉,17/04/2018,1, 엄청 버벅거리고 서버 문제 때문에 못타는 날도 많고..문의 하려고 전화햇는데 몇번을 해도 안되고.. 요즘 따릉이 서버문제 왤케 많나요ㅜ
760,Gun Kyu Yee,17/04/2018,1, 도대체 창이 안넘어가네요 대여소앞에 서서 뭐한건지... 앱 버그의 개선이 필요한것 같습니다
779,오영주,17/04/2018,1, 앱 똑바로 관리하세요...빌리는데 통신에 오류난다고 하질않나..딥빡...^^이럴거면 걍 따릉이를 만들질 말든가...
1134,Judy oh,17/04/2018,1, 오늘 너무 오류가 심하네요. 자전거 필요시 없는건 어쩔수 없지만 있어도 앱 오류로 탈 수 없는건 넘 심한거 아닌가요??
575,김지영,18/04/2018,1," 오류가낫네? 자전거앞에서 대여 눈치보고있고. 오류문의하라는 공지 뒤는게나와서 저나하면 끈고 저나하면 끈고.. 저나되는거긴함? 
저나문의하라고 하질말든가 ㅡㅡ"
616,KYOUNG HAN KIM,18/04/2018,1," 앱 결제 방식이 상당히 불편하고, 대여소 현황보기는 어이가 없음(현재 있는 위치의 데이터만 불러오면 될텐데 서울시 모든 데이테를 다 
불러오니 ㅡㅡ) 그리고 오늘4월18일 오류는 뭡니까? 삼십분째 기다리고 있습니다. 간간히 반납 오류로 미납금도 생기네요"
675,지강혁,18/04/2018,1, ㅅl바 네트워크 장애라고 30분 기다리다가 30분 걸었다. 고객센터는 불통이고 고맙다 10새
816,Jung Ae Shin,18/04/2018,2, 앱 실행이 안됩니다. 공식 고객 센터 전화도 받질 않아요. 4/18 기준 작성.
837,이미애,18/04/2018,5," 앱이 개선해야할 부분도 있겟지만 사용법을 숙지하고 사용해본 저로써는 이용하기는 괜찮았고 따릉이라는 제도가 생겨 너무 편리하게 잘 
이용하고있릅니다"
905,u cheol jeong,18/04/2018,1, 정말 느리고 속 터집니다. 왜 내가 타려고 할 때만 통신장애가 생기고 앱이 동작을 안하는지... 세금 아깝지 않게 해주세요.
994,서동진,18/04/2018,1, 허구한 날 네트워크 장애로 사용하지도 못하는 최악의 앱
1090,마루,18/04/2018,1, 추가요금결제를 왜 따로 만들어 논건지 결제도 오류뜨고 직관성도 떨어지고 최악
1187,김은진,18/04/2018,1, 진짜 자전거 도로까지도 안바래요... 자전거 빌릴수있게좀.... 통신오류 제발좀 고쳐주세요!!!!!!
1194,이에스 ES,18/04/2018,1," 이거 없애세요 아니 관리도 잘 안될거 왜 만들어놓은거죠?? 추운데 한시간동안 자전거 빌리려고 아등바등!! 돈 안내고 사용하는거면 
말은안하는데 돈은 받아놓고 관리는 잘 안해놓고 이럴거면 돈을 좀더 받아서 관리를 철저히하세요 제에발 도대체 통신장애는 뭔놈의 
통신장애!!!일곱대가 통신장애고 세대가 빌릴수 없다고 뜨는데 돌아버리는줄 옆에있던 아저씨는 자전거 반납됐다고 카톡이 안와서 옆에서 
허둥지둥대시다가 전화하니까 전화도 쳐안받아서 결국 그냥 망연자실해하면서 그냥가심 아니 추가요금 제도는 만들어놓고 왜 반납처리는 깔끔하게 
안되는거?...전체 리뷰이거 없애세요 아니 관리도 잘 안될거 왜 만들어놓은거죠?? 추운데 한시간동안 자전거 빌리려고 아등바등!! 돈 안내고 사용하는거면 
말은안하는데 돈은 받아놓고 관리는 잘 안해놓고 이럴거면 돈을 좀더 받아서 관리를 철저히하세요 제에발 도대체 통신장애는 뭔놈의 
통신장애!!!일곱대가 통신장애고 세대가 빌릴수 없다고 뜨는데 돌아버리는줄 옆에있던 아저씨는 자전거 반납됐다고 카톡이 안와서 옆에서 
허둥지둥대시다가 전화하니까 전화도 쳐안받아서 결국 그냥 망연자실해하면서 그냥가심 아니 추가요금 제도는 만들어놓고 왜 반납처리는 깔끔하게 
안되는거?? 왜?? 지들은 챙길거 다챙기면서 왜 개선을 안하는거죠?? 언플은 장점만 있는대로 해놓고 뭐 서울의 행복이다 어쩐다 진짜 
어처구니 없어서 말이안나옴 서울의 행복이 아니라 서울의 발암덩어리!!! 진짜 내가 이걸 좋다고 여러사람한테 추천한 내입을 때리고 
싶을정도 통신장애진짜...하...개열받음 한두번 이러는거면 이해하는데 진짜 타려고할때마다 이러니 안쓰면 그만이라고 하는데 돈을 냈는데 
어떻게 안쓰나!!!! 아휴 진짜 개선좀 하세요 개선좀 이런거좀 잘 만들어놓고 홍보를 하던가 과대광고로 고발할뻔!!!"
618,Robert S. Kim,19/04/2018,1," 최악의 경험을 여러번 했습니다. 경악했습니다. 해외 나가서 여러나라의 공유 자전거 서비스와 비교해서 서울특별시가 이정도 밖에 안되나 
싶어서 좌절감마저 듭니다. 중국 공유 자전거앱 벤치마크 해 보세요."
798,최성대,19/04/2018,1, 우선적으로 최적화 작업이 이뤄줘야할거같아요 너무 버벅거림현상이 잦고요 여러모로 손을봐주셔야할 어 플인거같습니다 가장 기본적으로
812,김준식,19/04/2018,1, 국민세금으로 운영하면 적어도 불편함 최소화시키도록 노력해야지 허구헌날 통신장애 어플실행오류 반복 상담원 통화불가 최악이다
907,Ji Hyun Lee,19/04/2018,1, 너어어어무우우우 불안정함..어플을 어케.만들었길래 이렇게 허접하고 불안정한지 ㅡㅡ 이런데 돈좀 쓰세요
950,Medjed,19/04/2018,1," 이거 왜 만들었냐 툭하면 단말기 통신장애 뜨고 어플도 버벅거리고 반납도 된건지 안된건지 잠기기만 하고 반납 확인은 안되고 시민들 
애태울려고 만들었냐?"
1058,김병운,19/04/2018,1, 통신장애랍시고 안되는경우가 너무 많음 오늘도 덕분에지각하겟네요ㅡㅡ
1614,Google 사용자,19/04/2018,1, 오늘 쓰려고 보니 통신장애에 어플 접속도 안된다. 이런 일이 엄청 잦은데 이럴거면 뭐하러 정기권 끊어서 쓰는지 모를정도
686,김꼼꼼,23/04/2018,1," 친구와 같이 자전거좀 타보려고 단체권으로 구입했는데 결제 후 대여하려고 보니까 대여가 불가능 하다고 떴네요.... 아니 무슨 돈만 
날리고 대여도 못하고 제가 따릉이 몇번이고 빌려봐서 어떻게 사용하는지도 아는데 이건 앱 오류로밖에 못보겠네요. 제 친구도 자기가 
해본다고 앱깔고 회원가입하고 결제해봤는데 결제는 되는데 역시 대여가 안되네요. 따릉이 학교 다닐 때 잘 사용했는데 이제는 쓸 일이 
없겠네요."
968,hyun-jung kwak,28/04/2018,1, 에러투성이 쓰레기어플 자전거타는것보다 대여하는시간이 더 걸림
1105,조화정,28/04/2018,1, 이걸로 대여소검색하면 혈압올라쓰러질듯
1112,Joel Lee,30/04/2018,1, 최악의 앱 UX도 전혀 고려하지 않고 오류와 버그만 난무하는 전형적인 서울시 세금낭비앱
912,Hana Choi,04/05/2018,1," 최악....진짜 어플리뷰에 별하나 남겨보긴 처음이네요. 요근래 왤케 자잘한 오류가 많은지.. 길바닥에서 허비한 시간만 합쳐도 
시급받아야할판이예요ㅋ"
1215,임성훈,05/05/2018,1, 대여소 현황 들어가면 멈춤 ㅋ
1404,Google 사용자,06/05/2018,5, 좋아요
852,junseok yun,07/05/2018,1, 결제시스템 엉망에 연계 결제시템오류 빌려서 타라는건지 말라는건지 세금이로 이런데 돈버리고 어플업체 비리로 만든거냐?
977,planetearth,07/05/2018,1, 허구헌날 터짐 터지고 공지사항조차 없음 관리하는사람이 있는지조차 의문
1370,Jiha Jung,07/05/2018,1, 앱실행도안되구여..
780,Charlie Kim,08/05/2018,1," 도대체 어느 초등학교에 이 앱 개발을 맡겨서 이 모양인지.. 따릉이 컨셉은 좋지만 대여시나 반납시 오류가 많아 엿먹은게 몇 번이네요. 
특히 오늘 아침엔 반납오류로 20분동안 콜센터 전화응답만 대기하다 열받고 저녁엔 서버에 응답이 없어 대여소에서 여럿이서 핸드폰 들여보다 
포기하고 버스타고 갑니다. 노력을 하던 돈을 투자 하던 이 쓰레기 앱은 개선되야 합니다."
823,김수희,08/05/2018,1," 아니 진짜 장난하나 어플 들어가지는것도 안돼고 제 폰 갤s9플러스인데 딴 거 아무 문제 없는데 맨날 따릉이만 렉 걸리고 느리고 
장난하나요?"
873,Google 사용자,08/05/2018,1," 장난함? 어플은 오류만 더럽게 많고, 네이버 지도 API도 제대로 못읽어옴"
963,Harry Moon,08/05/2018,1, 앱도 최악 서비스도 최악 진짜 웬만하면 리뷰 안남기려고 하는데 짜증나서 남겨야겠다.
978,붉은빛린,08/05/2018,1, 무슨 사용 할때마다 앱이 문제가 생깁니까? 운영 이렇게 할거면서 왜 하나요?
1042,종민지,08/05/2018,1, 지금 점검시간입니까? 어플안되서 직접 정거장 왔더니 통신장애라고 카드대여도 안되고 거 참
1083,좋은말,08/05/2018,1, 앱 안정성 최악임.. 개선 좀 부탁드려요
1244,김종화,08/05/2018,1, 아 어플 및 전산 너무구려. 이용을할수가없네
1290,Google 사용자,08/05/2018,2, 서비스 너무 안좋음 (어떤곳은 자전거 없고 어떤곳은 너무많고)
966,Byunghoon Park,09/05/2018,1, 앱의 사용성은 최악이네요. 빨리 개선해주세요
1176,이윤성,09/05/2018,1, 결제 먹튀 몇 번째인지 모르겠네요
1195,라이언,09/05/2018,2, 밤시간에 쓰려고하면 앱 안켜지고 난리났다 제대로 관리좀
612,서희제,10/05/2018,1, 이렇게 불편한 앱은 처음 보네요. 뒤로가기도안되고 비밀번호가 어디있는지도 모르겠고 개선이 너무필요해요. 짜증나서 못쓰겠어요
1659,Ella Mabril,10/05/2018,1, 강동구에는 대여소가 지하철역이나 버스정류장과 한참 동떨어진데 설치 되어있나..
596,Yoojin Choi,11/05/2018,1," 365일 정기권 끊고 타려고 하니 앱 오류의 연속... 돈 내고 이렇게 탈때마다 오류나서 이용못하면 보상은 해주는지? 어플 만든 업체? 
개발자가 궁금하다... 평점이 2점대라니..."
631,박중현,11/05/2018,1," 따릉이라는 공공자전거 시스템은 별5개만점에 10개줘도 안아깝지만... 앱 자체만 판단하면 별 1개 주기도 아까움... 편의성 
별1(즐겨찾기 조차 없음), 최적화 별1(매우느림), 안정성 별2(이상발생시 앱내부 차선책 없음, 고객센터(인원부족)>>다산콜센터 
덕분에 별2),운동전문성 별1(운동관련 칼로리소모, 속도관련 데이터 변수가 아에 없음)"
767,간다인,11/05/2018,3, 오늘 따릉이타고 반납했는데 앱은 오류고 문자는 안오고 요새 자꾸 앱에 통신장애가 너무심해요 추가요금까지 자동납부되고
805,김관우,11/05/2018,1," 앱 사용성 최악 결제하는데 길바닥에 서서 10분을 허비함 내가 낸 세금으로 이따위 거지같은앱을 만들다니 어떻게든 단가줄여보려고 하다가 
개판으로 만들어진 앱임이 분명함"
806,집사챠챠,11/05/2018,1," 도대체 앱 개발비를 중간에서 얼마나 해처먹었길래 이딴 앱을 만든건지 출퇴근 용으로 쓰려고 결제했는데 하루 걸러 한번씩 앱이 안 켜지고 
오류가 나고 느려터지고 뭐 어케 쓰란건지 ㅋㅋ"
813,가르혼,11/05/2018,1, 반납하고 문자오는데 너무 오래 걸림 연결 반납은 아예 안되는 경우도 종종있음 상담도 전화 안받음 덕분에 지각함
824,장정주,11/05/2018,1," 어플 접속도 10번 시도해야 한 번 될까 말까이고 로그인도 안되고 자전거 이용시간보다 어플로 대여하는 데 걸리는 시간이 더 걸려서 너무 
불편합니다"
855,이현동,11/05/2018,1, 대여완료라고 하면서 통신장애라고 끊기는거는 뭐임?? 대여되었다는데 탈 수가 없음 왜 전화도 안받음??
914,Gyul S,11/05/2018,1, 앱도 홈페이지도 먹통이네요 고객센터 전화연결은 되지도않고.. 정기권 결제했는데 이용할수가없어요
927,하태경,11/05/2018,1," 퇴근하려니 앱제출오류?? 운동복으로 지하철 타게 만드시네요. 너무한거 아닌가요? 자전거도로도없고. 정기권만 갈취해가네요. 보상 어디서 
받나요"
938,정윤석,11/05/2018,1, 앱 버젼 체크 중 오류가 발생했습니다. 다시 시도하겠습니까? 만 뜨고 아예 앱 연결 자체가 안 됨
999,오현성,11/05/2018,1, 타라는 건지 말라는 건지... 어플 결제만 30분걸리구 지금 계속 오류 떠서 어플이 켜지지도않네요... 뭐하는건지 참..
1108,박한영,11/05/2018,1, 따릉이 타려고 깔았는데 실행조차 안되네요..최악
1168,도은아,11/05/2018,2, App오류라고 접속이 안되요
1322,이대희,11/05/2018,1, ㅅ1ㅂ 안타
1640,이성연,11/05/2018,1, 이런 개같은앱을봤나 인증자체도안되고 ㅡㅡ 왜만들었음? 차라리 자전거훔쳐서타는게 더빠르겠네
1697,위충범,11/05/2018,1, 앱 발로만들었냐?
884,유희수,13/05/2018,1, 지금 것 받아본 어플중 제일 쓰레기 어플이네요^^ X같아서 결제한 돈 드릴게요 먹고 떨어지세요. 개발자XX님은 그렇게 살지 마세요.
921,오종석,13/05/2018,1, 이런어플은 세금이 아깝네요 그냥 집에있는 내 자전거 타는게 속편하겠음
1067,Google 사용자,13/05/2018,1, 앱을 뭐이렇게만들었는지.. 되지를않네 렉 오진다
1039,이선주,19/05/2018,1, 왜 분리가 안됬다면서 반납이되나요 덕분에 1000원날렸고 10분 날렸어요 감사합니다.
515,조송민,20/05/2018,1," 진짜 세금처들여서 그지꼰대같은개발자들한테 일시키니까 이꼴나는거다. 비밀번호찾기도안되고 로그인을할수가없게만든 개발자 기획자놈들 모조리 
곤장 백대형이다."
